PartitionKey,escuela,region,municipio,escuela_receptora,nivel,grade,matricula_1819,matricula_1718,matricula_1617,espanol_1819,espanol_1718,espanol_1617,matematica_1819,matematica_1718,matematica_1617,ingles_1819,ingles_1718,ingles_1617,ciencias_1819,ciencias_1718,ciencias_1617,latitude,longitude,escuela_receptora_cat,AcademicYear,All,Disabilities,EconomicallyDisadvantaged,Female,FosterCare,HispanicNOTPuertoRican,Homeless,Male,Migrants,MilitaryParent,NOTDisabilities,NOTEconomicallyDisadvantaged,OtherOrigin,PuertoRican,Section504,SpanishLearners,WhiteNOTHispanic
71720,Elem Urbana,ARECIBO,VEGA ALTA,1,PRIMARIO,"K - 5, EEE",201,211,206,51.4,35.1,35.4,46.9,41.1,46.9,25.0,23.2,35.4,72.4,28.6,41.9,18.41309,-66.3293,Schools received displaced students in SY 2019,2019,201,108,184,93,0,5,0,108,0,0,93,17,1,195,1,0,0
18176,Eli Ramos Rosario,ARECIBO,BARCELONETA,1,PRIMARIO,"PK - 5, EEE",352,335,397,50.3,58.3,52.2,47.4,64.7,44.3,52.6,60.9,49.3,74.1,74.4,80.0,18.44712,-66.55274,Schools received displaced students in SY 2019,2019,352,139,286,184,0,1,1,168,0,0,213,66,0,350,0,0,1
71795,Elisa Davila Vazquez,ARECIBO,VEGA ALTA,1,PRIMARIO,K - 5,190,183,185,68.5,49.5,63.0,64.0,59.3,55.6,75.3,68.1,63.9,84.4,73.7,92.3,18.40217,-66.3027,Schools received displaced students in SY 2019,2019,190,72,150,100,0,4,0,90,0,0,118,40,0,186,0,0,0
10272,Eugenio Maria de Hostos,ARECIBO,ARECIBO,0,PRIMARIO,PK - 8,240,248,273,34.4,40.8,51.2,21.7,22.4,23.7,34.0,29.1,47.9,30.2,61.0,64.5,18.45702,-66.60817,Schools did not receive displaced students,2019,240,87,207,118,0,2,17,122,0,0,153,33,0,238,0,0,0
11403,Eugenio Maria de Hostos,ARECIBO,HATILLO,1,PRIMARIO,"K - 5, EEE",282,194,246,39.1,58.9,49.0,47.1,70.5,44.4,32.4,53.7,36.2,56.5,69.0,72.7,18.45603,-66.80989,Schools received displaced students in SY 2019,2019,282,126,253,130,0,1,0,152,0,0,156,29,0,280,1,0,1
12138,Evaristo Camacho,ARECIBO,MANATI,0,PRIMARIO,K - 5,121,134,149,43.9,57.3,59.8,89.5,49.3,70.1,50.9,24.0,50.0,77.8,45.8,72.2,18.38165,-66.46826,Schools did not receive displaced students,2019,121,48,106,60,0,0,0,61,0,0,73,15,0,121,0,0,0
17780,Factor 5,ARECIBO,ARECIBO,0,PRIMARIO,"K - 5, EEE",393,398,480,71.0,75.6,62.6,70.8,82.4,63.0,61.7,45.5,60.2,73.8,89.1,87.7,18.4445,-66.63999,Schools did not receive displaced students,2019,393,122,259,193,0,1,0,200,0,0,271,134,0,391,0,0,1
12070,Felix Cordova Davila,ARECIBO,MANATI,0,PRIMARIO,"K - 5, EEE",342,305,284,85.7,86.5,94.9,91.7,81.3,93.8,91.7,84.8,96.6,92.7,84.8,97.8,18.43551,-66.4838,Schools did not receive displaced students,2019,342,110,284,166,0,5,0,176,0,0,232,58,0,337,0,0,0
12088,Fernando Callejo,ARECIBO,MANATI,0,SECUNDARIO,"9 - 12, EES",526,607,518,22.9,27.6,26.7,6.3,1.9,15.4,28.4,23.5,46.2,27.7,29.8,48.4,18.42736,-66.48723,Schools did not receive displaced students,2019,526,109,487,264,0,0,2,262,0,0,417,39,1,525,0,2,0
10702,Fernando Suria Chavez,ARECIBO,BARCELONETA,1,SECUNDARIO,"9 - 12, EES",707,619,686,31.8,28.4,47.5,4.0,2.3,4.1,45.9,35.8,43.1,44.1,42.4,44.0,18.45177,-66.5383,Schools received displaced students in SY 2019,2019,707,164,550,376,0,5,2,331,0,0,543,157,1,700,0,0,1
12062,Francisco Menendez Balbañe,ARECIBO,MANATI,0,PRIMARIO,K - 5,76,135,134,80.0,27.3,86.4,92.5,36.4,92.0,70.0,39.4,100.0,75.0,57.9,100.0,18.413,-66.53019,Schools did not receive displaced students,2019,76,28,71,31,0,0,0,45,0,0,48,5,0,76,0,1,0
14787,Francisco Pachin Marin,ARECIBO,ARECIBO,0,PRIMARIO,K - 5,393,345,421,75.0,81.2,59.7,69.6,77.3,53.5,67.3,82.5,59.3,76.6,98.0,50.8,18.47023,-66.75383,Schools did not receive displaced students,2019,393,148,294,194,0,1,0,199,0,0,245,99,2,388,0,1,2
11593,Gabriela Mistral,ARECIBO,LARES,1,TODOS LOS NIVELES,7 - 12,140,169,204,39.1,41.0,26.7,1.6,27.9,0.0,21.9,49.2,33.7,54.8,80.0,45.2,18.17848,-66.83036,Schools received displaced students in SY 2019,2019,140,26,122,64,0,2,0,76,0,0,114,18,0,138,11,0,0
12005,George Washington,ARECIBO,LARES,0,PRIMARIO,K - 5,166,177,166,88.0,80.7,73.9,87.0,86.7,77.2,77.2,83.1,69.6,100.0,100.0,95.8,0.0,-66.89,Schools did not receive displaced students,2019,166,62,128,82,0,3,0,84,0,0,104,38,0,163,2,1,0
11239,Hato Viejo Cumbre,ARECIBO,CIALES,0,PRIMARIO,K - 5,107,119,134,64.4,47.0,61.0,81.4,51.5,49.4,57.6,25.8,24.7,92.0,100.0,90.5,18.36056,-66.49272,Schools did not receive displaced students,2019,107,37,84,51,0,0,0,56,0,0,70,23,0,107,0,0,0
18226,Hector Hernandez Arana,ARECIBO,LARES,0,PRIMARIO,"K - 5, EEE",373,396,325,81.0,79.6,55.7,86.5,91.3,7.0,87.1,84.2,32.2,90.6,95.7,40.4,18.317925,-66.87253611,Schools did not receive displaced students,2019,373,100,306,181,0,7,1,192,0,0,273,67,0,366,2,0,0
71753,Ignacio Miranda,ARECIBO,VEGA ALTA,1,PRIMARIO,K - 5,437,329,282,89.0,91.8,82.9,82.2,94.6,89.1,86.5,95.2,93.8,94.4,63.5,82.5,18.41052,-66.32616,Schools received displaced students in SY 2019,2019,347,104,301,157,0,3,0,190,0,0,243,46,0,343,0,0,1
79038,Ileana de Gracia (Superior Nueva),ARECIBO,VEGA ALTA,0,SECUNDARIO,"9 - 12, EES",466,499,529,27.7,26.8,32.9,0.0,2.2,2.3,29.7,30.1,36.0,33.9,38.2,30.6,18.41993,-66.33517,Schools did not receive displaced students,2019,466,75,393,245,0,11,0,221,0,1,391,73,0,454,0,2,1
10744,Imbery,ARECIBO,BARCELONETA,0,PRIMARIO,"K - 5, EEE",359,290,271,50.3,70.7,49.4,44.3,83.6,49.4,47.4,70.2,45.0,64.3,75.7,72.3,18.43753,-66.55764,Schools did not receive displaced students,2019,359,121,258,160,0,2,2,199,0,0,238,101,0,356,0,0,1
71076,Jacinto Lopez Martinez,ARECIBO,DORADO,0,PRIMARIO,"K - 5, EEE",460,315,393,36.6,54.5,37.3,32.1,55.8,27.8,29.5,55.2,26.8,40.9,65.7,40.0,18.46031,-66.26129,Schools did not receive displaced students,2019,460,268,407,193,0,9,0,267,0,0,192,53,0,451,0,1,0
17889,Jaime Coira Ortiz,ARECIBO,CIALES,0,PRIMARIO,PK - 8,200,175,187,63.2,60.4,70.4,51.3,51.4,53.6,71.8,71.2,71.8,72.7,81.0,68.2,18.27293,-66.48243,Schools did not receive displaced students,2019,200,70,154,97,0,2,0,103,0,0,130,46,0,198,0,0,0
12096,Jesus T Piñero,ARECIBO,MANATI,0,PRIMARIO,"6 - 8, EEI",266,301,355,10.4,23.2,33.6,1.2,1.7,1.2,16.9,25.2,30.3,13.2,28.6,33.3,18.42624,-66.49088,Schools did not receive displaced students,2019,266,105,246,132,0,4,3,134,0,0,161,20,0,262,0,0,0
10355,John W Harris,ARECIBO,ARECIBO,1,TODOS LOS NIVELES,"K - 9, EEE - EES",265,213,260,59.5,68.5,44.3,48.4,67.3,37.4,59.2,62.3,48.9,68.4,91.7,27.3,18.46304,-66.73129,Schools received displaced students in SY 2019,2019,265,124,258,128,0,7,2,137,0,0,141,7,0,258,0,1,0
18267,Jose Pagan de Jesus,ARECIBO,VEGA ALTA,1,PRIMARIO,"K - 8, EEE",589,484,446,35.1,35.0,33.6,23.8,21.8,25.3,34.3,37.0,22.6,29.9,32.3,41.5,18.43816,-66.33306,Schools received displaced students in SY 2019,2019,589,176,521,315,0,8,44,274,0,1,413,68,0,581,0,1,0
71092,Jose Santos Alegria,ARECIBO,DORADO,0,SECUNDARIO,"9 - 12, EES",846,882,742,31.5,28.6,40.6,0.6,1.8,3.9,35.0,34.5,34.1,28.7,30.9,39.5,18.46249,-66.26696,Schools did not receive displaced students,2019,846,169,666,420,0,8,35,426,0,0,677,180,0,834,0,1,4
11940,Josefina Linares,ARECIBO,LARES,0,TODOS LOS NIVELES,"K - 12, EEI - EES",259,388,334,40.1,39.6,45.1,25.3,18.7,26.2,19.9,23.1,41.8,40.4,52.2,57.9,18.29084,-66.83816,Schools did not receive displaced students,2019,259,98,211,119,0,6,0,140,0,0,161,48,0,252,0,1,1
17319,Juan A Corretjer,ARECIBO,CIALES,0,SECUNDARIO,"9 - 12, EES",579,618,554,31.4,42.8,41.1,14.5,13.0,18.5,40.2,51.1,41.8,50.8,54.7,54.5,18.34071,-66.47404,Schools did not receive displaced students,2019,579,116,463,286,0,3,1,293,0,0,463,116,0,576,6,1,0
14779,Juan A Sanchez Davila,ARECIBO,MANATI,1,PRIMARIO,"K - 5, EEE",256,204,253,55.6,26.6,31.9,47.9,42.6,29.0,37.6,9.7,10.9,75.0,67.7,44.1,18.42371,-66.48107,Schools received displaced students in SY 2019,2019,256,110,237,123,0,6,1,133,0,0,146,19,0,250,0,0,0
12930,Juan Alejo Arizmendi,ARECIBO,QUEBRADILLAS,0,SECUNDARIO,9 - 12,363,383,382,36.1,38.3,41.1,0.0,5.0,0.0,38.9,35.0,46.3,47.2,39.0,41.1,18.47474,-66.93604,Schools did not receive displaced students,2019,363,113,284,172,0,1,0,191,0,0,250,79,0,362,7,0,0
10827,Juan Ponce de Leon Li,ARECIBO,FLORIDA,0,SECUNDARIO,"9 - 12, EES",577,608,522,45.0,44.7,44.0,40.9,62.0,41.7,55.0,49.3,52.4,47.7,64.7,63.3,18.35825,-66.56795,Schools did not receive displaced students,2019,577,148,450,285,0,13,0,292,0,0,429,127,0,563,0,1,1
75267,Juan Quirindongo Morell,ARECIBO,VEGA BAJA,0,SECUNDARIO,9 - 12,652,692,704,44.8,46.7,49.6,0.0,7.4,5.0,37.8,46.3,34.8,46.2,45.0,40.6,18.43197,-66.39969,Schools did not receive displaced students,2019,652,115,485,339,0,5,1,313,0,0,537,167,0,647,0,0,0
10710,Juanita Ramirez Gonzalez,ARECIBO,FLORIDA,0,PRIMARIO,"K - 5, EEE",380,448,429,44.1,28.6,37.4,47.2,43.1,30.6,29.0,26.9,33.9,44.8,33.8,55.9,18.36364,-66.55081,Schools did not receive displaced students,2019,380,144,302,178,0,5,0,202,0,0,236,78,0,375,0,0,0
11908,Julio Lebron Soto,ARECIBO,LARES,0,PRIMARIO,"PK - 6, EEE",200,235,255,51.4,63.6,71.8,39.3,52.1,52.5,48.9,61.2,53.2,28.6,85.7,65.7,18.18159,-66.83379,Schools did not receive displaced students,2019,200,44,172,91,0,4,0,109,0,0,156,28,0,196,0,1,0
10314,Julio Seijo,ARECIBO,ARECIBO,0,PRIMARIO,PK - 5,192,225,257,73.4,58.6,50.3,77.4,54.8,52.4,72.0,47.0,49.7,64.9,66.7,67.6,18.44455,-66.75505,Schools did not receive displaced students,2019,192,87,152,95,0,1,0,97,0,0,105,40,0,191,0,0,0
71779,Ladislao Martinez,ARECIBO,VEGA ALTA,0,SECUNDARIO,9 - 12,620,619,512,45.2,29.0,29.3,2.6,0.8,0.0,47.4,35.9,44.2,47.4,54.3,45.9,18.40969,-66.32461,Schools did not receive displaced students,2019,620,100,464,323,0,1,1,297,0,1,520,156,0,619,3,0,0
17764,Leonardo Valentin Tirado,ARECIBO,FLORIDA,0,PRIMARIO,6 - 8,353,375,412,37.0,43.3,51.6,11.4,12.2,8.8,36.3,38.3,34.3,25.7,39.1,30.7,18.37234,-66.56535,Schools did not receive displaced students,2019,353,132,294,172,0,6,0,181,0,0,221,59,0,347,0,2,0
11528,Lorenzo Coballes Gandia,ARECIBO,HATILLO,0,TODOS LOS NIVELES,"6 - 12, EES",417,438,394,28.1,34.1,33.1,1.4,2.2,4.5,20.0,26.2,32.8,19.6,28.4,35.1,18.48155,-66.82068,Schools did not receive displaced students,2019,417,122,360,207,0,1,1,210,0,0,295,57,0,416,0,0,0
17384,Luis F Crespo,ARECIBO,CAMUY,0,SECUNDARIO,"9 - 12, EES",747,782,613,50.5,45.2,39.3,26.8,34.0,13.7,53.4,65.4,50.8,63.8,56.6,54.6,18.46535,-66.85207,Schools did not receive displaced students,2019,747,126,518,349,0,10,0,398,0,0,621,229,0,737,0,2,0
11756,Luis Felipe Rodriguez Garcia,ARECIBO,ARECIBO,0,PRIMARIO,"K - 8, EEE",580,581,399,53.7,65.0,85.8,42.4,48.6,87.1,66.0,64.8,87.5,71.7,57.9,85.7,18.43254,-66.89158,Schools did not receive displaced students,2019,580,196,463,309,0,10,2,271,0,2,384,117,0,570,2,2,0
11387,Luis Melendez Rodriguez,ARECIBO,HATILLO,1,PRIMARIO,"K - 8, EEE - EEI",556,413,438,48.0,41.1,48.0,30.3,31.8,30.9,47.4,40.7,46.5,47.2,52.1,44.4,18.40733,-66.77566,Schools received displaced students in SY 2019,2019,556,196,435,259,0,9,1,297,0,0,360,121,0,545,1,1,2
17111,Luis Muñoz Marin,ARECIBO,ARECIBO,1,PRIMARIO,"K - 8, EEE - EEI",420,317,225,41.3,54.5,56.0,25.2,29.6,45.1,43.6,56.1,66.5,95.7,78.6,88.9,18.4662,-66.74674,Schools received displaced students in SY 2019,2019,420,180,348,198,0,15,2,222,0,0,240,72,0,405,0,3,0
11395,Luis Muñoz Rivera,ARECIBO,HATILLO,1,PRIMARIO,K - 5,379,255,298,64.5,68.0,55.0,71.1,61.6,46.8,55.7,46.4,34.2,77.0,100.0,66.7,18.45915,-66.80866,Schools received displaced students in SY 2019,2019,379,110,317,185,0,13,0,194,0,0,269,62,0,366,0,1,0
71134,Luisa M Valderrama,ARECIBO,DORADO,1,PRIMARIO,"K - 5, EEE",251,243,293,54.2,42.3,17.5,58.5,60.8,18.8,45.3,51.5,18.2,75.0,39.1,39.4,18.44889,-66.29355,Schools received displaced students in SY 2019,2019,251,110,219,123,0,2,1,128,0,0,141,32,0,249,0,0,0
72082,Manuel Martinez Davila,ARECIBO,VEGA BAJA,0,PRIMARIO,"K - 8, EEE - EEI",596,599,516,33.3,26.4,35.0,15.0,6.0,9.1,22.4,23.4,29.6,35.8,19.4,23.5,18.42951,-66.40829,Schools did not receive displaced students,2019,596,195,521,265,0,14,1,331,0,0,401,75,0,582,0,1,0
18192,Maria Cadilla de Martinez,ARECIBO,ARECIBO,0,SECUNDARIO,9 - 12,481,561,511,23.8,27.1,27.7,2.1,2.3,2.7,27.9,38.6,36.0,29.1,50.4,29.7,18.4413,-66.75795,Schools did not receive displaced students,2019,481,135,394,221,0,5,2,260,0,0,346,87,0,476,0,1,0
17418,Nueva Juan S Marchand,ARECIBO,MANATI,1,PRIMARIO,K - 8,567,347,369,42.2,23.8,35.1,33.6,19.3,16.0,37.1,25.1,36.9,47.2,16.8,38.3,18.46071,-66.48679,Schools received displaced students in SY 2019,2019,567,189,488,274,0,8,3,293,0,0,378,79,0,556,0,0,3
13912,Nueva Brigida Alvarez Rodriguez,ARECIBO,VEGA BAJA,1,TODOS LOS NIVELES,"K - 12, EEE",601,440,452,71.3,93.1,98.0,57.8,69.6,80.7,59.8,91.7,93.7,84.1,99.0,98.4,18.445451,-66.389915,Schools received displaced students in SY 2019,2019,601,96,324,328,0,9,1,273,0,0,505,277,1,591,0,1,0
18184,Nueva Intermedia,ARECIBO,BARCELONETA,0,PRIMARIO,"6 - 8, EEI",365,535,458,34.7,32.3,38.9,16.5,2.4,7.0,31.3,31.9,41.9,40.9,39.0,29.7,18.4454,-66.55698,Schools did not receive displaced students,2019,365,135,307,177,0,5,0,188,0,0,230,58,0,360,0,1,0
18291,Nueva Urbana de Ciales,ARECIBO,CIALES,1,PRIMARIO,"PK - 8, EEE - EEI",733,731,788,27.3,27.8,26.8,16.5,15.2,13.8,21.0,20.0,20.5,26.6,28.6,26.6,18.33875,-66.46743,Schools received displaced students in SY 2019,2019,733,265,606,366,0,9,0,367,0,1,468,127,0,721,1,5,3
11080,Pedro Amador,ARECIBO,CAMUY,1,PRIMARIO,"K - 5, EEE",218,123,139,67.2,63.5,67.1,66.4,75.0,78.6,58.6,63.5,90.0,57.1,60.9,80.0,18.48358,-66.88499,Schools received displaced students in SY 2019,2019,218,88,174,108,0,4,0,110,0,0,130,44,0,214,2,0,0
17350,Petra Corretjer de O'Neill,ARECIBO,MANATI,0,SECUNDARIO,"9 - 12, EES",615,559,604,69.9,43.5,42.2,96.5,31.6,30.4,53.1,54.9,57.6,51.7,60.9,54.7,18.42493,-66.46694,Schools did not receive displaced students,2019,615,81,436,293,0,4,1,322,0,0,534,179,1,610,0,1,0
71746,Rafael Hernandez,ARECIBO,VEGA ALTA,0,PRIMARIO,K - 5,277,249,239,75.9,64.0,80.6,86.5,73.0,92.5,63.1,58.6,70.4,71.4,56.3,83.3,18.41734,-66.30981,Schools did not receive displaced students,2019,277,110,224,145,0,2,1,132,0,0,167,53,0,274,0,1,1
72058,Rafael Hernandez,ARECIBO,VEGA BAJA,1,PRIMARIO,"K - 5, EEE",326,301,304,52.0,47.8,35.1,50.8,65.0,41.0,46.4,46.2,18.6,65.8,63.6,43.5,18.44813,-66.40785,Schools received displaced students in SY 2019,2019,326,101,278,157,0,4,1,169,0,0,225,48,0,320,0,0,2
10967,Ralph W Emerson,ARECIBO,CAMUY,0,PRIMARIO,"K - 5, EEE",377,389,447,72.3,86.0,66.8,74.9,80.0,74.6,57.1,75.7,65.4,84.7,82.8,78.7,18.47208,-66.8733,Schools did not receive displaced students,2019,377,123,253,191,0,12,0,186,0,0,254,124,0,365,2,1,0
15917,Ramon de Jesus Sierra,ARECIBO,LARES,0,PRIMARIO,6 - 8,510,571,462,45.1,45.1,65.5,8.9,13.3,39.5,33.0,37.8,40.1,36.2,44.1,41.5,18.29245,-66.88992,Schools did not receive displaced students,2019,510,159,385,262,0,24,10,248,0,0,351,125,0,486,8,4,0
12799,Ramon Emeterio Betances,ARECIBO,QUEBRADILLAS,1,PRIMARIO,"PK - 5, EEE",373,268,279,54.6,65.0,43.0,69.9,72.0,57.0,46.9,66.0,55.6,54.8,57.7,64.4,18.47587,-66.93838,Schools received displaced students in SY 2019,2019,373,156,329,182,0,9,6,191,0,0,217,44,0,361,3,1,3
71084,Ricardo Arroyo Laracuente,ARECIBO,DORADO,0,PRIMARIO,"6 - 8, EEI",354,259,354,26.9,25.2,25.9,4.5,2.0,0.4,20.1,19.6,20.2,10.3,14.7,21.5,18.46326,-66.26681,Schools did not receive displaced students,2019,354,153,308,175,1,10,22,179,0,0,201,46,1,341,1,0,2
17459,Ricardo Rodriguez Torres,ARECIBO,FLORIDA,0,PRIMARIO,"PK - 5, EEE",270,257,290,50.0,70.2,31.4,54.1,56.1,27.3,54.9,49.1,15.4,44.4,38.7,41.7,18.36411,-66.57161,Schools did not receive displaced students,2019,270,91,240,136,0,2,0,134,0,0,179,30,0,268,0,0,0
71878,San Vicente,ARECIBO,VEGA BAJA,1,PRIMARIO,K - 5,400,287,308,49.7,45.0,50.9,41.9,42.7,44.0,42.3,24.6,44.3,47.6,56.9,58.8,18.45529,-66.38282,Schools received displaced students in SY 2019,2019,400,124,331,185,0,2,0,215,0,0,276,69,0,396,3,0,2
72090,SU Almirante Norte,ARECIBO,VEGA BAJA,1,PRIMARIO,"PK - 8, EEE - EEI",511,514,385,38.7,42.7,43.4,24.7,26.0,22.3,29.8,31.1,25.9,44.4,31.4,38.5,18.40873,-66.36765,Schools received displaced students in SY 2019,2019,511,160,443,268,0,3,0,243,0,0,351,68,0,507,0,1,1
11932,SU Angelica Delgado,ARECIBO,LARES,0,PRIMARIO,"PK - 8, EEE - EEI",438,472,413,57.1,50.4,59.8,39.6,42.5,51.7,65.8,59.6,64.7,56.4,60.2,67.1,18.26961,-66.85241,Schools did not receive displaced students,2019,438,173,362,194,0,5,12,244,0,0,265,76,0,433,14,3,0
17749,SU Barrio Sabana Hoyos (Nueva),ARECIBO,ARECIBO,1,PRIMARIO,"K - 8, EEE - EEI",675,529,706,57.8,44.3,42.5,20.5,23.8,35.7,36.8,32.3,50.9,57.8,46.0,57.9,18.40143,-66.60302,Schools received displaced students in SY 2019,2019,675,266,501,327,0,5,2,348,0,0,409,174,0,669,1,3,1
